id,observed_on,time_observed_at,user_id,updated_at,quality_grade,description,place_guess,latitude,longitude,species_guess,scientific_name
38759741,2/17/20,2020-02-17 09:54:01 UTC,1815428,2020-02-17 17:55:16 UTC,needs_id,,"Vancouver Island, Colwood, BC, CA",48.45062871,-123.4584903,,Rhizopogon
38950321,11/3/19,,477643,2020-06-03 00:27:53 UTC,needs_id,,"Belleplain State Forest, Cape May and Cumberland Cos., New Jersey, USA",39.2548,-74.84745,Rhizopogon,Rhizopogon
38950325,11/3/19,,477643,2020-02-21 05:59:24 UTC,needs_id,,"Belleplain State Forest, Cape May and Cumberland Cos., New Jersey, USA",39.2548,-74.84745,Rhizopogon rubescens group,Rhizopogon rubescens
39030207,2/21/20,2020-02-22 01:59:26 UTC,364529,2020-06-03 00:28:26 UTC,needs_id,Under madrone. Oaks nearby ,"Grass Valley, CA 95945, USA",39.22550933,-120.9617421,Rhizopogon,Rhizopogon
39032247,2/21/20,2020-02-21 14:58:42 UTC,1458204,2020-06-03 00:28:28 UTC,needs_id,,"Henry Cowell Redwoods State Park, Scotts Valley, CA, US",37.0167466,-122.0381036,Rhizopogon,Rhizopogon
39045617,2/22/20,2020-02-22 14:52:19 UTC,956169,2020-02-22 14:54:08 UTC,needs_id,,"Charleston, SC 29403, USA",32.8082428,-79.9596283,Rhizopogon,Rhizopogon
39189536,2/24/20,2020-02-24 11:32:08 UTC,2604231,2020-02-25 02:54:07 UTC,needs_id,,"Port Angeles, WA, US",48.08225114,-123.7319895,,Rhizopogon
39987582,2/10/20,2020-02-10 19:29:00 UTC,100576,2020-03-14 20:44:20 UTC,needs_id,,"Canyon Lakes At Stonegate, TX 77095, USA",29.9114742,-95.66089876,Rhizopogon,Rhizopogon
40089328,3/15/20,2020-03-15 01:32:00 UTC,2539099,2020-03-18 21:49:50 UTC,needs_id,,"San Jose, CA, USA",37.3382082,-121.8863286,Rhizopogon,Rhizopogon
40675743,3/24/20,2020-03-24 21:23:00 UTC,1427469,2020-03-25 02:51:12 UTC,needs_id,,"Oakhurst, CA 93644, USA",37.394576,-119.632185,Rhizopogon,Rhizopogon
40706874,3/22/20,2020-03-22 21:31:00 UTC,425713,2020-03-25 19:03:22 UTC,needs_id,,"Stanislaus County, CA, USA",37.43135,-121.334656,Rhizopogon,Rhizopogon
40990539,3/29/20,2020-03-29 18:29:35 UTC,776526,2020-04-03 00:57:58 UTC,needs_id,,"San Bernardino National Forest, Mountain Center, CA, US",33.602845,-116.5973133,Rhizopogon fuscorubens,Rhizopogon fuscorubens
41017133,3/29/20,2020-03-30 01:26:54 UTC,1427469,2020-03-30 04:07:33 UTC,needs_id,,"Coarsegold, CA 93614, USA",37.11721897,-119.746861,Rhizopogon,Rhizopogon
41091818,3/30/20,2020-03-30 18:41:00 UTC,465225,2020-03-31 05:26:30 UTC,needs_id,,del puerto canyon,37.408073,-121.413568,Rhizopogon,Rhizopogon
41118451,3/31/20,,2669959,2020-03-31 18:58:19 UTC,needs_id,Fungi,"Wayne County, NC, USA",35.49415278,-78.01738889,,Rhizopogon
41282651,6/2/15,2015-06-02 20:17:00 UTC,1426183,2020-04-14 04:44:29 UTC,research,,"Jackson County, US-OR, US",42.60973947,-122.9987106,Rhizopogon salebrosus,Rhizopogon salebrosus
41282654,6/2/15,2015-06-02 20:48:00 UTC,1426183,2020-04-14 04:41:11 UTC,research,,"Jackson County, US-OR, US",42.68441352,-122.8547631,Rhizopogon truncatus,Rhizopogon truncatus
41631415,4/7/20,2020-04-07 19:37:17 UTC,2588818,2020-04-08 02:52:09 UTC,needs_id,,"W Blackwater Rd, Windsor, VA, US",36.81601667,-76.79482167,,Rhizopogon
41858777,3/19/20,2020-03-20 00:12:41 UTC,1405459,2020-04-11 05:10:02 UTC,needs_id,Under planted pines (possibly canary pines) at UC Berkeley ,"Sather Tower, Berkeley, CA, US",37.8719,-122.2577133,Rhizopogon,Rhizopogon
41865103,4/10/20,2020-04-10 22:13:00 UTC,223005,2020-04-10 23:14:34 UTC,needs_id,,"Los Angeles County, US-CA, US",34.21159034,-118.6609403,Rhizopogon,Rhizopogon
41883654,4/10/20,2020-04-11 00:53:00 UTC,1653276,2020-06-12 05:48:11 UTC,needs_id,,"Rancho San Diego, CA, USA",32.77437018,-116.9157988,Rhizopogon,Rhizopogon
42288597,4/12/20,2020-04-12 21:19:11 UTC,2656041,2020-04-16 05:22:01 UTC,needs_id,,"E Empire St, Grass Valley, CA, US",39.20732833,-121.0467083,Rhizopogon,Rhizopogon
42330954,4/16/20,2020-04-16 18:44:06 UTC,2722636,2020-04-16 18:44:38 UTC,needs_id,,"Mill Wood Dr, Colleyville, TX, US",32.87655559,-97.17116116,,Rhizopogon
42645798,4/5/20,2020-04-05 21:36:07 UTC,385895,2020-04-21 02:38:10 UTC,needs_id,"Spores (5) 6.25-7.5 x 1.875-2.5 within the range for several Rhizopogon that associate with Doug fir. There is D. fir in the area, also some oak and lots of cottonwood and ash. First 2 micro photos are from interior in water, last two are peridium in KOH.","Kelley Point Park, Portland, OR, US",45.64148667,-122.7651533,,Rhizopogon
42869960,4/22/20,2020-04-22 18:10:02 UTC,1974412,2020-06-03 00:32:50 UTC,needs_id,,"5950 Buckwheat Rd, Milford, OH, US",39.19474856,-84.22007997,,Rhizopogon
42958708,4/22/20,2020-04-22 18:10:02 UTC,1974412,2020-04-23 15:24:46 UTC,needs_id,,"5950 Buckwheat Rd, Milford, OH, US",39.19477121,-84.21976533,,Rhizopogon
42994916,4/23/20,,2821173,2020-04-23 21:27:48 UTC,needs_id,,"Chagrin Falls, OH 44022, USA",41.4298516,-81.3910999,Rhizopogon,Rhizopogon
43090174,4/5/20,2020-04-05 13:44:27 UTC,1506534,2020-04-24 15:12:48 UTC,needs_id,,"Day Rd, Warsaw, MO, US",38.15395997,-93.29772418,,Rhizopogon
43216373,4/24/20,2020-04-25 00:12:22 UTC,2830724,2020-04-25 00:15:18 UTC,needs_id,,"Peachtree City, GA, US",33.41903273,-84.61508162,Fungus,Rhizopogon luteolus
43405110,4/25/20,2020-04-25 18:47:57 UTC,2564075,2020-05-02 21:30:03 UTC,needs_id,,"Fir Dr, BC, CA",49.45971401,-117.5136466,,Rhizopogon
43409302,4/25/20,2020-04-25 18:54:16 UTC,2844749,2020-04-27 20:17:00 UTC,casual,,"Whistling Springs Cres, Oakville, ON, CA",43.44438757,-79.76208733,,Rhizopogon
44287144,4/4/20,2020-04-04 20:42:30 UTC,2710126,2020-04-29 19:27:42 UTC,needs_id,,"Sourwood Ct, Swansea, SC, US",33.7258615,-80.94051972,,Rhizopogon
44765718,5/3/20,2020-05-03 17:12:37 UTC,2897676,2020-05-03 20:06:37 UTC,needs_id,,"Prospect Park Lake, New York, NY, US",40.65819051,-73.96627344,,Rhizopogon
45287467,5/8/20,2020-05-08 18:02:23 UTC,1557651,2020-05-08 18:04:22 UTC,needs_id,,"Baum Ln, Tallahassee, FL, US",30.518906,-84.08097692,,Rhizopogon
45644199,5/10/20,2020-05-10 17:44:34 UTC,1458146,2020-05-18 14:06:52 UTC,needs_id,,"Nipomo, CA 93444, USA",35.02482497,-120.475712,Rhizopogon,Rhizopogon
46006179,5/15/20,2020-05-15 12:43:29 UTC,614270,2020-05-15 20:03:09 UTC,needs_id,,"Stone State Park, Sioux City, IA, US",42.54798,-96.47578333,,Rhizopogon
46220022,5/17/20,2020-05-17 12:28:58 UTC,1705419,2020-05-17 12:36:11 UTC,needs_id,,"Kingston Line, Lanark Highlands, ON, CA",44.89391333,-76.60362167,,Rhizopogon
46528756,5/19/20,2020-05-19 16:04:14 UTC,2900621,2020-05-19 21:06:24 UTC,needs_id,,"Festus, MO, USA",38.2307574,-90.4148531,Rhizopogon,Rhizopogon
46651505,5/20/20,2020-05-20 21:33:25 UTC,1010967,2020-05-20 21:37:53 UTC,needs_id,Growing on a root of a Ponderosa. ,"Pine Tree Ln, Glenbrook, NV, US",39.09837934,-119.9350642,,Rhizopogon
47374071,11/17/19,2019-11-17 09:35:12 UTC,3064580,2020-05-26 06:37:24 UTC,needs_id,,"Ucluelet, BC, Canada",48.93694305,-125.5575027,Rhizopogon,Rhizopogon
47410052,5/9/20,2020-05-09 19:28:35 UTC,2889702,2020-05-26 16:09:02 UTC,needs_id,,"Shasta-Trinity National Forest, Lakehead, CA, US",40.9978,-122.536705,,Rhizopogon
47584951,5/27/20,2020-05-28 02:42:47 UTC,1577575,2020-05-28 16:45:04 UTC,needs_id,I really have no idea what this is but it smells bad and that’s really it.    Update I cut it and I think it is a false truffle so I’m putting it back in the wild,"Beymer Rd, Eugene, OR, US",43.96944915,-123.0666783,,Rhizopogon
48195105,6/1/20,2020-06-01 16:04:43 UTC,122718,2020-06-02 02:29:09 UTC,needs_id,,"Spring Green, WI, US",43.20313769,-90.06132054,,Rhizopogon
48678468,6/4/20,2020-06-04 20:44:01 UTC,2465722,2020-06-08 18:17:55 UTC,needs_id,,"Ross Lake National Recreation Area, Deming, WA, US",48.65797921,-121.065036,Rhizopogon,Rhizopogon
49369634,6/11/20,2020-06-11 22:45:00 UTC,1178728,2020-06-12 21:03:38 UTC,needs_id,With lodgepole pine and hemlock,"Cowlitz County, WA, USA",46.15717112,-122.2745865,Rhizopogon,Rhizopogon
49656899,6/13/20,2020-06-13 20:33:00 UTC,1772002,2020-06-14 23:32:02 UTC,needs_id,,"Ventura County, CA, USA",34.81260278,-119.1681639,Rhizopogon,Rhizopogon
49780109,6/15/20,2020-06-15 22:32:48 UTC,1259196,2020-06-15 23:25:13 UTC,needs_id,We first watched a grey squirrel dig up a 4 cm truffle and climb the nearby Doug fir and eat it down to half the size and then leave. We hoped  it had dropped it but we couldn't find it so raked the area about 6 feet from the base of Doug fir where the squirrel had found the first one and we found 4 more ranging from 1 to 5 cm.   Outer surface light to medium brown with a few brown rhizomorphs. Peridium is ochre brown ,"Chaucer Way, Eugene, OR, US",44.03253563,-123.1414781,,Rhizopogon
49798952,6/15/20,2020-06-15 18:00:37 UTC,2097941,2020-06-16 17:20:20 UTC,needs_id,,"Bald Rock Dome, Berry Creek, CA, US",39.65425434,-121.3178314,,Rhizopogon
